userID,Genre Adventure,Genre Animation,Genre Children,Genre Comedy,Genre Fantasy,Genre Romance,Genre Drama,Genre Action,Genre Crime,Genre Thriller,Genre Horror,Genre Mystery,Genre Sci-Fi,Genre IMAX,Genre Documentary,Genre War,Genre Musical,Genre Film-Noir,Genre Western,Genre Short
49879,0.7534883720930232,0.8555555555555555,0.8157894736842104,0.7560975609756098,0.6166666666666667,0.7366666666666666,0.7122950819672131,0.678125,0.7150000000000001,0.6488372093023256,0.38181818181818183,0.7166666666666667,0.6263157894736843,0.0,0.775,0.7333333333333333,0.676923076923077,0.55,0.5,0.0
50670,0.8579439252336449,0.903448275862069,0.8891891891891891,0.8426470588235293,0.8365079365079365,0.8341614906832298,0.8475703324808185,0.8098684210526315,0.8564102564102564,0.7980392156862746,0.70625,0.843859649122807,0.7774647887323944,0.7,0.8476190476190476,0.8681818181818182,0.8391304347826087,0.9071428571428571,0.8222222222222222,0.0
46890,0.7425925925925926,0.719047619047619,0.7516129032258065,0.6873720136518771,0.7037037037037037,0.7157480314960629,0.7166666666666667,0.7320610687022902,0.74,0.727,0.6833333333333333,0.7724137931034483,0.6719999999999999,0.9,0.7,0.7702127659574468,0.6612903225806452,0.8285714285714286,0.712,0.0
52592,0.691358024691358,0.5777777777777777,0.6428571428571429,0.6462585034013605,0.6820512820512821,0.6933920704845815,0.7008888888888889,0.6827067669172933,0.6412371134020619,0.6809815950920245,0.7,0.6918918918918919,0.6222222222222222,0.6,0.8,0.7822222222222222,0.7583333333333333,0.5,0.7090909090909091,0.0
62332,0.5286567164179105,0.516822429906542,0.4634920634920635,0.5185763888888889,0.5818181818181818,0.5358139534883721,0.5998965873836608,0.4908450704225352,0.5743589743589743,0.5654885654885655,0.5665697674418604,0.6015503875968993,0.5427947598253275,0.3,0.5723404255319149,0.5418181818181818,0.5883720930232558,0.7363636363636363,0.5111111111111111,0.0
67068,0.675,0.675,0.638888888888889,0.6236024844720497,0.65,0.6343434343434343,0.6761904761904762,0.6190184049079754,0.6702127659574468,0.6109826589595376,0.6172413793103448,0.67,0.6214876033057851,0.6,0.6285714285714286,0.7395833333333333,0.76,0.7933333333333333,0.7095238095238094,0.0
68163,0.6619047619047619,0.7333333333333333,0.7083333333333333,0.64,0.6705882352941177,0.6533333333333333,0.7847058823529411,0.6015384615384616,0.7645161290322581,0.6538461538461539,0.5941176470588235,0.84375,0.6407407407407407,0.0,0.85,0.6416666666666667,0.8333333333333334,0.0,0.6333333333333333,0.0
69245,0.7491228070175439,0.8304347826086957,0.789655172413793,0.796,0.7771428571428571,0.8045454545454545,0.8074766355140186,0.7326086956521739,0.7710526315789473,0.7465116279069768,0.6909090909090909,0.823076923076923,0.7314285714285714,0.8,0.9,0.8,0.7428571428571429,0.775,0.0,0.0
71331,0.6853846153846154,0.7928571428571429,0.6058823529411764,0.7010928961748634,0.696,0.7,0.7098445595854923,0.6836,0.7525000000000001,0.7043824701195219,0.64375,0.7558139534883721,0.6783505154639176,0.65,0.6333333333333333,0.7,0.78,0.8428571428571429,0.64,0.0
8114,0.6581280788177339,0.7716666666666667,0.6947368421052632,0.6898013245033112,0.7007874015748031,0.6856846473029046,0.7202137998056365,0.6644897959183673,0.7203187250996016,0.673463687150838,0.6609195402298851,0.7,0.6558558558558558,0.6,0.8052631578947368,0.7507042253521127,0.7320388349514564,0.8534883720930232,0.7034482758620689,0.0
13595,0.7115384615384615,0.6599999999999999,0.7,0.768,0.6882352941176471,0.7078947368421052,0.7706521739130434,0.6764705882352942,0.6947368421052632,0.6827586206896552,0.4666666666666667,0.7777777777777778,0.6933333333333334,0.0,1.0,0.8083333333333333,0.65,0.6,1.0,0.0
13815,0.5966292134831461,0.7,0.6530120481927711,0.6236024844720497,0.6747126436781609,0.6181818181818182,0.6601307189542484,0.6014084507042254,0.7146341463414634,0.6453781512605042,0.5758139534883722,0.6549295774647887,0.581081081081081,0.0,0.5666666666666667,0.6916666666666667,0.6883720930232557,0.7666666666666667,0.6375,0.0
30500,0.6518072289156627,0.6578125,0.6156716417910448,0.6173165137614679,0.6445054945054945,0.6618069815195071,0.6906093189964158,0.6144144144144145,0.6727554179566564,0.631619937694704,0.5490291262135922,0.687434554973822,0.6252252252252253,0.7666666666666667,0.7431372549019608,0.7438775510204081,0.7009174311926605,0.745945945945946,0.676923076923077,0.0
18293,0.683695652173913,0.6432432432432432,0.6125,0.6236734693877551,0.6745454545454546,0.6738095238095239,0.7114285714285714,0.6921348314606741,0.7,0.7209876543209877,0.6186046511627907,0.7666666666666667,0.7172839506172839,0.0,0.6,0.8,0.65,0.0,0.4666666666666667,0.0
20226,0.6547945205479453,0.6696969696969697,0.6526315789473685,0.6905982905982906,0.6968085106382979,0.6904761904761905,0.7083333333333333,0.636283185840708,0.7125,0.6677966101694915,0.6627450980392158,0.7318181818181818,0.6486301369863015,0.7,0.7,0.7222222222222222,0.6599999999999999,0.85,0.6833333333333333,0.0
20391,0.8183908045977011,0.9,0.86,0.8,0.8292682926829269,0.7804597701149425,0.8333333333333334,0.8010869565217391,0.8785714285714287,0.7938775510204081,0.8564102564102564,0.8421052631578947,0.8,0.0,0.9666666666666666,0.875,0.8608695652173912,0.9,0.8222222222222222,0.0
21947,0.6091397849462366,0.6964285714285714,0.6071428571428571,0.5642241379310345,0.6253012048192771,0.6235955056179775,0.6523659305993691,0.6055232558139535,0.6639455782312925,0.6097087378640776,0.5685185185185185,0.6482758620689655,0.5950980392156863,0.8,0.78,0.6645833333333333,0.7,0.7666666666666667,0.5916666666666667,0.0
26138,0.6513513513513514,0.6142857142857143,0.6461538461538462,0.675,0.6310344827586207,0.6632653061224489,0.665934065934066,0.6645161290322581,0.7,0.6625,0.5599999999999999,0.6695652173913044,0.65,0.0,0.6583333333333333,0.7157894736842105,0.6363636363636364,0.6916666666666667,0.7142857142857143,0.0
27685,0.7542168674698795,0.8111111111111111,0.7940298507462686,0.7916363636363636,0.7958904109589041,0.8088888888888889,0.8120857699805069,0.7218085106382979,0.815702479338843,0.7544117647058823,0.748,0.7742857142857142,0.7061538461538461,0.7,0.775,0.8375,0.8436363636363635,0.8578947368421053,0.7608695652173914,0.0
33139,0.7212,0.7833333333333333,0.7863636363636364,0.7515086206896552,0.7266233766233766,0.7707547169811321,0.7885145482388973,0.6865329512893983,0.7673575129533678,0.7226666666666667,0.6955,0.7789915966386555,0.6602996254681648,0.0,0.8384615384615385,0.8192982456140351,0.8153846153846154,0.8615384615384615,0.7714285714285715,0.0
33349,0.6135514018691588,0.653125,0.6465116279069767,0.6875444839857651,0.6646153846153846,0.7017094017094017,0.7276119402985074,0.6011019283746556,0.7096463022508039,0.6471052631578947,0.6160714285714286,0.689108910891089,0.5656,0.0,0.75625,0.7597560975609756,0.6833333333333333,0.7857142857142857,0.7348837209302326,0.0
36292,0.7987654320987654,0.8866666666666667,0.8526315789473685,0.8128571428571428,0.8307692307692308,0.8206521739130436,0.8009868421052632,0.7702970297029703,0.7985074626865671,0.7648648648648648,0.7333333333333333,0.7555555555555555,0.7642857142857143,0.0,0.8,0.8148936170212766,0.7944444444444445,0.9,0.868,0.0
39617,0.7085470085470085,0.744,0.728125,0.7034482758620689,0.7213114754098361,0.7231343283582089,0.749164677804296,0.6846153846153846,0.7464285714285714,0.6948717948717948,0.6533333333333333,0.7222222222222222,0.6573033707865169,0.8,0.8,0.7807692307692308,0.75,0.7466666666666667,0.7,0.0
41234,0.6069444444444445,0.5,0.5111111111111111,0.6430868167202572,0.5599999999999999,0.686470588235294,0.7341981132075472,0.6023529411764705,0.7818181818181819,0.7033898305084746,0.64,0.7552631578947369,0.5452380952380953,0.0,0.774074074074074,0.8157894736842104,0.6631578947368422,0.825,0.8,0.0
45586,0.8625,0.0,0.9666666666666666,0.6696969696969697,0.8285714285714286,0.8136363636363637,0.8335616438356164,0.6666666666666667,0.8318181818181818,0.7461538461538462,0.24,0.9461538461538461,0.5666666666666667,0.0,0.7571428571428571,0.85,0.76,0.9071428571428571,0.93,0.0
46655,0.642,0.725,0.67,0.6659574468085107,0.7041666666666667,0.64,0.6981981981981982,0.5940000000000001,0.7295454545454546,0.6822222222222222,0.5888888888888889,0.76875,0.6378378378378378,0.0,0.7,0.6545454545454545,0.7125,0.8333333333333334,0.45,0.0
50265,0.6,0.6679245283018868,0.5745614035087719,0.6237951807228915,0.5863157894736842,0.6872852233676976,0.7129914529914531,0.5857142857142856,0.6863247863247863,0.6304932735426009,0.4911764705882353,0.6783333333333333,0.5568181818181819,0.9,0.826923076923077,0.7266666666666667,0.6766666666666666,0.825,0.6555555555555556,0.0
50383,0.7397435897435898,0.6777777777777778,0.77,0.7989090909090909,0.8134615384615385,0.7965217391304348,0.8280952380952382,0.739423076923077,0.8048192771084338,0.8051282051282052,0.8375,0.8012499999999999,0.7513513513513513,0.6,0.7428571428571429,0.7975609756097561,0.8133333333333332,0.8382352941176471,0.7526315789473684,0.0
51033,0.680794701986755,0.6761904761904762,0.6433734939759036,0.6924037460978147,0.692436974789916,0.7414556962025316,0.7448042168674699,0.6736,0.7077235772357724,0.6911764705882353,0.6674418604651163,0.715929203539823,0.6726495726495727,0.7,0.7707317073170732,0.7297560975609756,0.6626506024096386,0.7538461538461538,0.6864661654135339,0.0
54066,0.7095238095238094,0.8099999999999999,0.8333333333333334,0.8081481481481481,0.775,0.7970588235294118,0.8028409090909092,0.7708333333333333,0.7676470588235295,0.7486486486486487,0.0,0.8153846153846154,0.78,0.0,0.8909090909090909,0.8933333333333333,0.825,0.78,0.8,0.0
55280,0.603225806451613,0.5190476190476191,0.5423076923076924,0.6333333333333333,0.591358024691358,0.5980132450331126,0.6363636363636364,0.5764423076923076,0.6975,0.6513409961685823,0.5557692307692308,0.6615384615384615,0.5783783783783785,0.8,0.8042553191489361,0.5916666666666667,0.615686274509804,0.7708333333333333,0.6631578947368422,0.0
50543,0.6287128712871287,0.3586206896551724,0.39545454545454545,0.6598513011152416,0.582051282051282,0.6943396226415095,0.7285488958990536,0.6224000000000001,0.708139534883721,0.7013452914798206,0.6857142857142857,0.7309859154929577,0.6811320754716981,0.36666666666666664,0.7764705882352941,0.7586206896551724,0.6289473684210527,0.8020833333333334,0.692,0.0
59086,0.62,0.76,0.76,0.6666666666666667,0.5285714285714286,0.5394736842105263,0.6801418439716312,0.5848484848484848,0.6566666666666666,0.6318181818181818,0.6900000000000001,0.6333333333333333,0.6882352941176471,0.0,0.7416666666666667,0.6,0.8,0.8,0.8,0.0
59677,0.755,0.8,0.7,0.7652173913043478,0.6,0.826086956521739,0.8388888888888889,0.7324324324324325,0.780952380952381,0.7956521739130434,0.26666666666666666,0.9666666666666666,0.6363636363636364,0.0,0.0,0.9,0.8,1.0,1.0,0.0
60891,0.8222222222222222,0.9347826086956521,0.8206896551724139,0.8472602739726028,0.8717948717948717,0.8728971962616823,0.8934027777777779,0.7930555555555555,0.898611111111111,0.8866666666666667,0.7666666666666667,0.9111111111111111,0.825,0.0,0.8806451612903226,0.9047619047619048,0.84375,0.9181818181818182,0.825,0.0
61915,0.620945945945946,0.7382352941176471,0.7108695652173913,0.7245136186770428,0.6698630136986301,0.777319587628866,0.7793522267206477,0.6097297297297297,0.7505050505050506,0.6691176470588236,0.6472222222222223,0.7862068965517242,0.5946808510638297,0.8,0.8222222222222222,0.7766666666666666,0.8,0.8714285714285713,0.65,0.0
62572,0.7320987654320987,0.775,0.7241379310344828,0.7180064308681672,0.7183673469387755,0.7508849557522124,0.7639240506329114,0.7069306930693069,0.7693877551020408,0.7503875968992249,0.5941176470588235,0.7945454545454546,0.6657894736842105,0.8,0.8,0.8400000000000001,0.755,0.8736842105263157,0.7941176470588236,0.0
62686,0.6869565217391305,0.8111111111111111,0.7666666666666667,0.7033557046979866,0.7375,0.7037735849056604,0.7322981366459628,0.6797468354430379,0.771830985915493,0.6489130434782608,0.6692307692307693,0.6586206896551724,0.6157894736842106,0.0,0.7666666666666667,0.8076923076923077,0.711111111111111,0.6666666666666667,0.7,0.0
64540,0.5547008547008547,0.5204301075268817,0.5141592920353982,0.5571428571428572,0.6277777777777778,0.6314606741573033,0.6882113821138212,0.5534482758620689,0.63125,0.6168421052631579,0.576,0.7428571428571429,0.5137931034482759,0.6,0.6,0.6857142857142857,0.5893939393939394,0.7692307692307693,0.5857142857142856,0.0
68722,0.6241379310344828,0.7,0.6642857142857144,0.684789644012945,0.6533333333333333,0.702054794520548,0.7026162790697674,0.5754901960784313,0.7247058823529412,0.6519999999999999,0.6282051282051282,0.7169491525423729,0.5691176470588235,0.0,0.7555555555555555,0.7175,0.6851063829787234,0.8090909090909092,0.7421052631578948,0.0
1860,0.6030612244897959,0.6824561403508772,0.6359154929577465,0.6130733944954129,0.6132352941176471,0.6216374269005848,0.6501421800947867,0.5914049586776859,0.6542134831460674,0.5946308724832214,0.5670520231213872,0.620863309352518,0.6020746887966805,0.6799999999999999,0.7530434782608696,0.6801980198019801,0.6447761194029851,0.7032258064516129,0.6833333333333333,0.0
5917,0.5555555555555556,0.49411764705882355,0.5644444444444445,0.5882488479262673,0.5358974358974359,0.603731343283582,0.6325479930191972,0.584,0.6613718411552346,0.6245495495495496,0.6376344086021505,0.6390728476821192,0.5989010989010989,0.4,0.7433333333333334,0.6976190476190476,0.6164705882352941,0.7027777777777777,0.5880952380952381,0.0
7727,0.7317460317460317,0.6166666666666667,0.6763157894736842,0.716919191919192,0.690566037735849,0.7487544483985765,0.7721973094170403,0.718867924528302,0.7206611570247934,0.7375,0.6791666666666667,0.7794117647058824,0.6901960784313725,0.6,0.61,0.8136986301369863,0.6707317073170731,0.7333333333333333,0.788888888888889,0.0
11162,0.7118110236220472,0.8081081081081081,0.727906976744186,0.7360576923076924,0.7346666666666667,0.7464646464646465,0.7651515151515151,0.6626760563380282,0.7272727272727273,0.671875,0.6837837837837838,0.7925925925925925,0.7060240963855422,0.0,0.8285714285714286,0.8153846153846154,0.7666666666666667,0.8,0.6916666666666667,0.0
16003,0.7768802228412256,0.831958762886598,0.79609375,0.7964757709251101,0.787192118226601,0.8098591549295774,0.8318181818181818,0.7421188630490956,0.8214876033057852,0.781841432225064,0.721,0.8125,0.7155797101449275,0.82,0.8681818181818182,0.835,0.8038461538461539,0.8637931034482758,0.810958904109589,0.0
19928,0.7652631578947369,0.8444444444444444,0.7804878048780488,0.7778846153846154,0.740909090909091,0.8183333333333334,0.819921875,0.7376623376623377,0.7837209302325581,0.7924528301886793,0.85,0.8545454545454545,0.7738095238095238,0.6,0.725,0.8344827586206897,0.7162790697674419,0.9,0.823076923076923,0.0
37528,0.7533333333333333,0.7,0.7,0.6915254237288135,0.6666666666666667,0.7191489361702128,0.7927272727272727,0.7837837837837838,0.5777777777777777,0.7416666666666667,0.6,0.6,0.75,0.0,0.0,0.9076923076923077,0.7,0.8,0.0,0.0
40260,0.6721649484536083,0.7053030303030303,0.6866666666666666,0.671625344352617,0.6845637583892618,0.6786516853932584,0.6697802197802198,0.6607692307692308,0.6507936507936508,0.6439716312056738,0.5196428571428571,0.6217391304347826,0.6580459770114943,0.8666666666666666,0.5,0.67,0.6417721518987342,0.7,0.7461538461538462,0.0
40872,0.7304123711340206,0.6628571428571429,0.64,0.6217592592592592,0.6928571428571428,0.6912621359223301,0.6606617647058823,0.7137931034482758,0.651578947368421,0.6746212121212121,0.6576923076923077,0.675,0.7326530612244898,0.6,0.45,0.748780487804878,0.64,0.6,0.6333333333333333,0.0
43108,0.7576923076923077,0.85,0.85,0.8142857142857143,0.7944444444444445,0.796,0.7849999999999999,0.756,0.7666666666666667,0.7965517241379311,0.8,0.8157894736842104,0.6904761904761905,0.0,0.8434782608695652,0.8428571428571429,0.8333333333333334,0.8,0.7,0.0
43779,0.7399038461538462,0.7346153846153846,0.7254901960784313,0.7032520325203252,0.725,0.7,0.6940000000000001,0.7170040485829959,0.7236641221374046,0.6954545454545454,0.6457142857142857,0.752,0.6893854748603352,0.6666666666666667,0.6421052631578947,0.7571428571428571,0.6695652173913044,0.7538461538461538,0.7150000000000001,0.0
44041,0.702755905511811,0.68125,0.675,0.704954954954955,0.7251968503937009,0.7053475935828877,0.7080178173719377,0.6659016393442623,0.734,0.7041666666666667,0.6443037974683544,0.7333333333333333,0.6580645161290323,0.75,0.775,0.7818181818181819,0.7071428571428571,0.86,0.725,0.0
44068,0.6203125,0.5468085106382978,0.5553191489361702,0.6067245119305856,0.615,0.6137096774193548,0.6356164383561643,0.6166666666666667,0.6645454545454546,0.6388157894736842,0.5535714285714286,0.648936170212766,0.5866666666666667,0.0,0.65,0.625,0.5545454545454546,0.6571428571428571,0.62,0.0
47179,0.867741935483871,0.8545454545454545,0.8347826086956521,0.8596491228070174,0.853125,0.875,0.8860465116279069,0.8492957746478874,0.9058823529411765,0.8770114942528735,0.8344827586206897,0.8970588235294118,0.8473684210526315,0.0,0.9,0.8842105263157896,0.9,0.9538461538461538,0.8800000000000001,0.0
49996,0.75,0.7785714285714286,0.7588235294117647,0.7680921052631579,0.7984615384615384,0.7890909090909091,0.78125,0.7397590361445783,0.7477272727272728,0.7608108108108108,0.7839285714285714,0.7210526315789474,0.768888888888889,0.9,0.875,0.7571428571428571,0.7777777777777778,0.8,0.6875,0.0
50160,0.7054545454545454,0.7636363636363637,0.703030303030303,0.6916666666666667,0.7088235294117646,0.6952380952380952,0.7006884681583477,0.6968253968253968,0.7365079365079364,0.7039735099337748,0.75,0.7405797101449275,0.7072463768115942,0.0,0.753448275862069,0.702,0.6976190476190476,0.771875,0.696,0.0
52834,0.730188679245283,0.7666666666666667,0.6774193548387097,0.7432950191570881,0.6835820895522388,0.7516129032258065,0.78,0.7166666666666667,0.7818181818181819,0.7699551569506726,0.7242424242424242,0.8203703703703704,0.729126213592233,0.0,0.7416666666666667,0.775,0.7,0.8083333333333333,0.7944444444444445,0.0
52983,0.7723076923076924,0.8101694915254237,0.7648351648351649,0.7220224719101124,0.7621212121212121,0.7454545454545454,0.7477045908183633,0.7401129943502825,0.74,0.7374701670644391,0.6824561403508772,0.7454545454545454,0.7238095238095238,0.7,0.8,0.7692307692307693,0.7822222222222222,0.6333333333333333,0.8166666666666667,0.0
53045,0.7916666666666667,0.6611111111111111,0.6828571428571428,0.732484076433121,0.7292682926829268,0.6982456140350878,0.7423809523809524,0.7693181818181818,0.79375,0.7601307189542483,0.5928571428571429,0.7589743589743589,0.7484375,0.6,0.875,0.8022222222222222,0.6578947368421052,0.8,0.85,0.0
53382,0.5962025316455696,0.58,0.6,0.6207446808510638,0.5777777777777777,0.625,0.6453333333333333,0.5700000000000001,0.6292682926829268,0.5900000000000001,0.5363636363636364,0.62,0.5742857142857143,0.0,0.6928571428571428,0.6285714285714286,0.6722222222222223,0.7,0.6166666666666667,0.0
57018,0.5471264367816092,0.5391304347826087,0.5574468085106383,0.5663911845730027,0.5599999999999999,0.5916030534351144,0.6027375201288245,0.546613545816733,0.5753731343283582,0.573404255319149,0.5151515151515151,0.6178082191780823,0.5396694214876032,0.5,0.5333333333333333,0.6080645161290323,0.5483870967741935,0.6,0.5166666666666667,0.0
59750,0.7606060606060606,0.8333333333333334,0.7444444444444445,0.7204081632653061,0.6733333333333333,0.7444444444444445,0.8125654450261781,0.8014492753623188,0.8428571428571429,0.8460674157303372,0.8,0.8565217391304347,0.7333333333333333,0.0,0.0,0.75,0.8857142857142858,0.0,0.7666666666666667,0.0
61805,0.6352272727272728,0.6137254901960785,0.6056179775280899,0.6022371364653244,0.6254901960784314,0.6451776649746193,0.6887168141592921,0.6141666666666666,0.6652173913043479,0.6375,0.50873786407767,0.6924242424242424,0.5801169590643275,0.6333333333333333,0.7375,0.6897435897435897,0.6338235294117647,0.75,0.7098591549295775,0.0
62319,0.6978102189781021,0.7129032258064516,0.7244897959183674,0.6901140684410646,0.6879310344827586,0.6605769230769231,0.6673913043478261,0.684393063583815,0.6625,0.6753731343283582,0.49000000000000005,0.646875,0.6561797752808989,0.6,0.7916666666666667,0.6375,0.6090909090909091,0.6,0.6,0.0
1713,0.42666666666666664,0.2,0.6166666666666667,0.6,0.611111111111111,0.5064516129032258,0.528108108108108,0.42857142857142855,0.5693877551020409,0.5176470588235295,0.4666666666666667,0.5142857142857143,0.48,0.0,0.0,0.4,0.48888888888888893,0.925,0.5666666666666667,0.0
3301,0.6661904761904762,0.667741935483871,0.6443037974683544,0.6192719486081371,0.6362962962962964,0.6628398791540786,0.6898422090729783,0.627155172413793,0.6917241379310345,0.6587096774193548,0.589,0.6783505154639176,0.6177514792899408,0.4,0.6382352941176471,0.676923076923077,0.6790123456790124,0.7166666666666667,0.6892857142857143,0.0
38119,0.7473214285714286,0.7175,0.6349397590361445,0.6639751552795031,0.6821428571428572,0.7230769230769231,0.752046783625731,0.7851063829787235,0.7515151515151516,0.7229166666666667,0.5470588235294118,0.7,0.7150943396226415,0.8,0.0,0.8689655172413794,0.7394736842105263,0.0,0.78,0.0
30210,0.6409090909090909,0.42000000000000004,0.48571428571428565,0.5827586206896551,0.43,0.6,0.6076923076923076,0.6666666666666667,0.5333333333333333,0.6647058823529413,0.6,0.5,0.6066666666666667,0.0,0.1,0.5142857142857143,0.2,0.8,0.8,0.0
9060,0.7828828828828829,0.8194029850746268,0.776595744680851,0.7717573221757322,0.7961290322580645,0.7440251572327045,0.8103999999999999,0.7665480427046264,0.8144444444444444,0.7997368421052632,0.8,0.8294573643410853,0.7806451612903226,0.5,0.863265306122449,0.7775510204081633,0.789655172413793,0.8666666666666666,0.8090909090909092,0.0
11898,0.550259067357513,0.49322033898305084,0.5234234234234234,0.5764840182648402,0.5396396396396397,0.6028248587570622,0.6,0.5356481481481482,0.5630252100840336,0.6007462686567164,0.5968,0.6329545454545454,0.62,0.5,0.3892857142857143,0.6313725490196078,0.5560975609756097,0.6599999999999999,0.6,0.0
71420,0.7088235294117646,0.6698924731182796,0.6634703196347032,0.6186682520808561,0.656084656084656,0.6581673306772908,0.6414556962025316,0.6728880157170923,0.6253521126760563,0.6189814814814815,0.36972972972972973,0.6329787234042553,0.6788679245283019,0.6666666666666667,0.509090909090909,0.6788235294117647,0.6197802197802198,0.64,0.7192982456140351,0.0
5238,0.725,0.8037037037037036,0.7730769230769231,0.6800699300699301,0.7649122807017543,0.6989189189189189,0.7246621621621622,0.7054263565891473,0.74,0.7368852459016393,0.6904761904761905,0.7589743589743589,0.7118279569892473,0.6,0.7333333333333333,0.7392857142857143,0.7219512195121951,0.8800000000000001,0.6,0.0
7195,0.7307692307692307,0.8387096774193548,0.8117647058823529,0.7183760683760684,0.7520833333333333,0.7211678832116788,0.7421052631578948,0.6872262773722627,0.718,0.6996197718631179,0.625,0.7137931034482758,0.7028301886792453,1.0,0.85,0.7854166666666667,0.7655172413793103,0.7857142857142857,0.74,0.0
